Data,Open,High,Low,Close,Volume
1996-05-20,6.9056,6.9056,6.9056,6.9056,73578.0
1996-05-21,6.6212,6.6212,6.6212,6.6212,119606.0
1996-05-22,6.6604,6.6604,6.6604,6.6604,82152.0
1996-05-23,6.68,6.68,6.68,6.68,145383.0
1996-05-24,6.7977,6.7977,6.7977,6.7977,100487.0
1996-05-27,6.886,6.886,6.886,6.886,106625.0
1996-05-28,6.886,6.886,6.886,6.886,75540.0
1996-05-29,6.7585,6.7585,6.7585,6.7585,78242.0
1996-05-30,6.5525,6.5525,6.5525,6.5525,133390.0
1996-05-31,6.6212,6.6212,6.6212,6.6212,109935.0
1996-06-03,6.5721,6.5721,6.5721,6.5721,71085.0
1996-06-04,6.6408,6.6408,6.6408,6.6408,97244.0
1996-06-05,6.5133,6.5133,6.5133,6.5133,129625.0
1996-06-07,6.5525,6.5525,6.5525,6.5525,113638.0
1996-06-10,6.68,6.68,6.68,6.68,88864.0
1996-06-11,6.7977,6.7977,6.7977,6.7977,297567.0
1996-06-12,6.8468,6.8468,6.8468,6.8468,396180.0
1996-06-13,7.043,7.043,7.043,7.043,143948.0
1996-06-14,6.8272,6.8272,6.8272,6.8272,161601.0
1996-06-17,6.8468,6.8468,6.8468,6.8468,208173.0
1996-06-18,6.9056,6.9056,6.9056,6.9056,184017.0
1996-06-19,6.8272,6.8272,6.8272,6.8272,99744.0
1996-06-20,6.5133,6.5133,6.5133,6.5133,98121.0
1996-06-21,7.1508,7.1508,7.1508,7.1508,324749.0
1996-06-24,7.7394,7.7394,7.7394,7.7394,382023.0
1996-06-25,7.7394,7.7394,7.7394,7.7394,278592.0
1996-06-26,7.8866,7.8866,7.8866,7.8866,271433.0
1996-06-27,8.0729,8.0729,8.0729,8.0729,348363.0
1996-06-28,8.1318,8.1318,8.1318,8.1318,216878.0
1996-07-01,8.1121,8.1121,8.1121,8.1121,148591.0
1996-07-02,7.9258,7.9258,7.9258,7.9258,195304.0
1996-07-03,7.8866,7.8866,7.8866,7.8866,93117.0
1996-07-04,8.1318,8.1318,8.1318,8.1318,241654.0
1996-07-05,8.1318,8.1318,8.1318,8.1318,181410.0
1996-07-08,7.7002,7.7002,7.7002,7.7002,177196.0
1996-07-09,7.6414,7.6414,7.6414,7.6414,71774.0
1996-07-10,7.5629,7.5629,7.5629,7.5629,167066.0
1996-07-11,7.5433,7.5433,7.5433,7.5433,139665.0
1996-07-12,7.5433,7.5433,7.5433,7.5433,66518.0
1996-07-15,7.6217,7.6217,7.6217,7.6217,72034.0
1996-07-16,7.3961,7.3961,7.3961,7.3961,87074.0
1996-07-17,7.1116,7.1116,7.1116,7.1116,163170.0
1996-07-18,7.092,7.092,7.092,7.092,140572.0
1996-07-19,6.9841,6.9841,6.9841,6.9841,85812.0
1996-07-22,6.8272,6.8272,6.8272,6.8272,115944.0
1996-07-23,6.8272,6.8272,6.8272,6.8272,89629.0
1996-07-24,6.8468,6.8468,6.8468,6.8468,93676.0
1996-07-25,6.886,6.886,6.886,6.886,79605.0
1996-07-26,6.886,6.886,6.886,6.886,93479.0
1996-07-29,7.1508,7.1508,7.1508,7.1508,58252.0
1996-07-30,7.0724,7.0724,7.0724,7.0724,120326.0
1996-07-31,7.1312,7.1312,7.1312,7.1312,85769.0
1996-08-01,6.9253,6.9253,6.9253,6.9253,64622.0
1996-08-02,6.7977,6.7977,6.7977,6.7977,81666.0
1996-08-05,6.9841,6.9841,6.9841,6.9841,88743.0
1996-08-06,7.1312,7.1312,7.1312,7.1312,130860.0
1996-08-07,6.9841,6.9841,6.9841,6.9841,86956.0
1996-08-08,6.9841,6.9841,6.9841,6.9841,41510.0
1996-08-09,7.0724,7.0724,7.0724,7.0724,51922.0
1996-08-12,7.043,7.043,7.043,7.043,66049.0
1996-08-13,6.9841,6.9841,6.9841,6.9841,46948.0
1996-08-14,7.0037,7.0037,7.0037,7.0037,154207.0
1996-08-16,7.2098,7.2098,7.2098,7.2098,52482.0
1996-08-19,7.3765,7.3765,7.3765,7.3765,105554.0
1996-08-20,7.3372,7.3372,7.3372,7.3372,94962.0
1996-08-21,7.2294,7.2294,7.2294,7.2294,160949.0
1996-08-22,7.2294,7.2294,7.2294,7.2294,254008.0
1996-08-23,7.092,7.092,7.092,7.092,144739.0
1996-08-26,7.1508,7.1508,7.1508,7.1508,118667.0
1996-08-27,7.1508,7.1508,7.1508,7.1508,152724.0
1996-08-28,7.1508,7.1508,7.1508,7.1508,64475.0
1996-08-29,7.1508,7.1508,7.1508,7.1508,142936.0
1996-08-30,7.3568,7.3568,7.3568,7.3568,120531.0
1996-09-02,7.5629,7.5629,7.5629,7.5629,138496.0
1996-09-03,7.6414,7.6414,7.6414,7.6414,109594.0
1996-09-04,7.3765,7.3765,7.3765,7.3765,59929.0
1996-09-05,7.3372,7.3372,7.3372,7.3372,68100.0
1996-09-06,7.249,7.249,7.249,7.249,45981.0
1996-09-09,7.2686,7.2686,7.2686,7.2686,49840.0
1996-09-10,7.3372,7.3372,7.3372,7.3372,129798.0
1996-09-11,7.3372,7.3372,7.3372,7.3372,27269.0
1996-09-12,7.3961,7.3961,7.3961,7.3961,73554.0
1996-09-13,7.5433,7.5433,7.5433,7.5433,112475.0
1996-09-16,7.5236,7.5236,7.5236,7.5236,103140.0
1996-09-17,7.5433,7.5433,7.5433,7.5433,102862.0
1996-09-18,7.5433,7.5433,7.5433,7.5433,99279.0
1996-09-19,7.2686,7.2686,7.2686,7.2686,104085.0
1996-09-20,7.249,7.249,7.249,7.249,39916.0
1996-09-23,7.4158,7.4158,7.4158,7.4158,88722.0
1996-09-24,7.3176,7.3176,7.3176,7.3176,60363.0
1996-09-25,7.1901,7.1901,7.1901,7.1901,100400.0
1996-09-26,7.0724,7.0724,7.0724,7.0724,67416.0
1996-09-27,7.1508,7.1508,7.1508,7.1508,91956.0
1996-09-30,7.0233,7.0233,7.0233,7.0233,44615.0
1996-10-01,7.0724,7.0724,7.0724,7.0724,56098.0
1996-10-02,7.1116,7.1116,7.1116,7.1116,68429.0
1996-10-03,7.1705,7.1705,7.1705,7.1705,46159.0
1996-10-04,7.298,7.298,7.298,7.298,115992.0
1996-10-07,7.5433,7.5433,7.5433,7.5433,253800.0
1996-10-08,7.661,7.661,7.661,7.661,154001.0
1996-10-09,7.8277,7.8277,7.8277,7.8277,185849.0
1996-10-10,7.8669,7.8669,7.8669,7.8669,335573.0
1996-10-11,7.9062,7.9062,7.9062,7.9062,284324.0
1996-10-14,7.7689,7.7689,7.7689,7.7689,55250.0
1996-10-15,7.7689,7.7689,7.7689,7.7689,206702.0
1996-10-16,7.7689,7.7689,7.7689,7.7689,96009.0
1996-10-17,7.8669,7.8669,7.8669,7.8669,89613.0
1996-10-18,7.661,7.661,7.661,7.661,46594.0
1996-10-21,7.7689,7.7689,7.7689,7.7689,185710.0
1996-10-22,7.6806,7.6806,7.6806,7.6806,102174.0
1996-10-23,7.8277,7.8277,7.8277,7.8277,180034.0
1996-10-24,7.6414,7.6414,7.6414,7.6414,98473.0
1996-10-25,7.6414,7.6414,7.6414,7.6414,64641.0
1996-10-28,7.5433,7.5433,7.5433,7.5433,60351.0
1996-10-29,7.4354,7.4354,7.4354,7.4354,91771.0
1996-10-30,7.6021,7.6021,7.6021,7.6021,43413.0
1996-10-31,7.8277,7.8277,7.8277,7.8277,217727.0
1996-11-04,7.7394,7.7394,7.7394,7.7394,57588.0
1996-11-05,7.7394,7.7394,7.7394,7.7394,36475.0
1996-11-06,7.9454,7.9454,7.9454,7.9454,137627.0
1996-11-07,8.0141,8.0141,8.0141,8.0141,148053.0
1996-11-08,8.0729,8.0729,8.0729,8.0729,55934.0
1996-11-12,8.1121,8.1121,8.1121,8.1121,100209.0
1996-11-13,8.0337,8.0337,8.0337,8.0337,49683.0
1996-11-14,8.0729,8.0729,8.0729,8.0729,134352.0
1996-11-15,8.2789,8.2789,8.2789,8.2789,94421.0
1996-11-18,8.3575,8.3575,8.3575,8.3575,102762.0
1996-11-19,8.3575,8.3575,8.3575,8.3575,109403.0
1996-11-20,8.3967,8.3967,8.3967,8.3967,119941.0
1996-11-21,8.4849,8.4849,8.4849,8.4849,155568.0
1996-11-22,8.9362,8.9362,8.9362,8.9362,260509.0
1996-11-25,9.0146,9.0146,9.0146,9.0146,114704.0
1996-11-26,8.8871,8.8871,8.8871,8.8871,162398.0
1996-11-27,8.8871,8.8871,8.8871,8.8871,52914.0
1996-11-28,8.5242,8.5242,8.5242,8.5242,58019.0
1996-11-29,8.691,8.691,8.691,8.691,135204.0
1996-12-02,8.8086,8.8086,8.8086,8.8086,88425.0
1996-12-03,8.691,8.691,8.691,8.691,118800.0
1996-12-04,8.6419,8.6419,8.6419,8.6419,75587.0
1996-12-05,9.299,9.299,9.299,9.299,194919.0
1996-12-06,9.2598,9.2598,9.2598,9.2598,89790.0
1996-12-09,8.7302,8.7302,8.7302,8.7302,76309.0
1996-12-10,8.8871,8.8871,8.8871,8.8871,119833.0
1996-12-11,8.8479,8.8479,8.8479,8.8479,54628.0
1996-12-12,8.8871,8.8871,8.8871,8.8871,85530.0
1996-12-13,8.8871,8.8871,8.8871,8.8871,124896.0
1996-12-16,8.8871,8.8871,8.8871,8.8871,81593.0
1996-12-17,8.8871,8.8871,8.8871,8.8871,262216.0
1996-12-18,9.1814,9.1814,9.1814,9.1814,231250.0
1996-12-19,9.0538,9.0538,9.0538,9.0538,95850.0
1996-12-20,9.2206,9.2206,9.2206,9.2206,183365.0
1996-12-23,9.4266,9.4266,9.4266,9.4266,186594.0
1996-12-24,9.299,9.299,9.299,9.299,131484.0
1996-12-30,9.505,9.505,9.505,9.505,208495.0
1996-12-31,9.878,9.878,9.878,9.878,472562.0
1997-01-02,9.789,9.789,9.789,9.789,207597.0
1997-01-03,9.878,9.878,9.878,9.878,116710.0
1997-01-06,9.878,9.878,9.878,9.878,138531.0
1997-01-07,10.201,10.201,10.201,10.201,114086.0
1997-01-08,10.653,10.653,10.653,10.653,140000.0
1997-01-09,10.859,10.859,10.859,10.859,94398.0
1997-01-10,10.976,10.976,10.976,10.976,239041.0
1997-01-13,11.271,11.271,11.271,11.271,128727.0
1997-01-14,11.477,11.477,11.477,11.477,147474.0
1997-01-15,11.8,11.8,11.8,11.8,275658.0
1997-01-16,12.625,12.625,12.625,12.625,181179.0
1997-01-17,13.851,13.851,13.851,13.851,330371.0
1997-01-20,14.263,14.263,14.263,14.263,343143.0
1997-01-21,13.772,13.772,13.772,13.772,203959.0
1997-01-22,15.077,15.077,15.077,15.077,231584.0
1997-01-23,16.558,16.558,16.558,16.558,179202.0
1997-01-24,18.196,18.196,18.196,18.196,348708.0
1997-01-27,19.951,19.951,19.951,19.951,444552.0
1997-01-28,19.01,19.01,19.01,19.01,228165.0
1997-01-29,17.166,17.166,17.166,17.166,373039.0
1997-01-30,17.372,17.372,17.372,17.372,197920.0
1997-01-31,16.636,16.636,16.636,16.636,121066.0
1997-02-03,17.166,17.784,17.166,17.578,354699.0
1997-02-04,17.372,17.705,17.166,17.166,366632.0
1997-02-05,17.166,17.578,17.166,17.578,333491.0
1997-02-06,17.99,19.874,17.99,19.874,216759.0
1997-02-07,19.745,21.59,19.745,21.187,245342.0
1997-02-10,21.718,21.718,20.688,21.306,500861.0
1997-02-11,22.13,23.68,22.13,23.483,365786.0
1997-02-12,23.277,23.277,22.041,22.532,286780.0
1997-02-13,23.886,25.524,23.886,25.239,300555.0
1997-02-14,25.857,26.877,25.524,25.524,396090.0
1997-02-17,25.857,25.936,25.328,25.651,413462.0
1997-02-18,25.857,27.495,24.179,24.179,307492.0
1997-02-19,23.277,26.063,23.277,24.827,1349440.0
1997-02-20,24.631,25.239,24.504,24.504,215884.0
1997-02-21,23.886,23.886,22.532,22.738,94162.0
1997-02-24,21.512,22.335,21.512,21.924,155862.0
1997-02-25,21.1,21.718,20.688,21.718,134927.0
1997-02-26,21.924,21.924,21.59,21.59,160351.0
1997-02-27,21.512,21.512,20.286,20.775,138613.0
1997-02-28,20.688,21.718,20.286,20.363,160390.0
1997-03-03,19.628,19.874,19.628,19.874,143316.0
1997-03-04,20.286,21.59,20.286,21.306,55746.0
1997-03-05,21.306,21.306,20.688,20.894,109698.0
1997-03-06,21.924,22.865,21.924,22.865,180795.0
1997-03-07,23.356,23.356,22.335,22.453,122955.0
1997-03-10,23.767,25.73,23.767,25.73,235221.0
1997-03-11,26.142,26.877,24.916,26.671,254531.0
1997-03-12,26.877,26.877,25.524,25.936,367047.0
1997-03-13,24.425,24.425,22.659,22.659,135926.0
1997-03-14,22.041,22.041,20.688,21.306,148222.0
1997-03-17,21.718,22.13,21.187,21.187,250428.0
1997-03-18,21.306,21.306,20.363,20.363,323271.0
1997-03-19,20.894,21.306,20.569,21.1,130957.0
1997-03-20,20.688,20.688,20.157,20.688,134130.0
1997-03-21,20.894,21.187,20.894,21.187,129483.0
1997-03-24,21.306,21.718,21.187,21.187,85967.0
1997-03-25,21.924,22.13,21.796,21.924,66960.0
1997-03-26,22.738,23.767,22.738,23.562,86455.0
1997-03-27,23.973,23.973,23.071,23.356,125202.0
1997-04-01,21.924,21.924,20.688,20.688,143018.0
1997-04-02,20.688,21.59,20.688,21.393,129562.0
1997-04-03,21.393,21.393,20.688,20.775,138306.0
1997-04-04,20.894,21.924,20.894,21.924,65944.0
1997-04-07,22.335,22.335,21.924,22.335,107030.0
1997-04-08,22.13,22.13,21.718,21.796,80959.0
1997-04-09,21.924,22.532,21.924,22.335,130727.0
1997-04-10,21.718,21.796,21.59,21.718,63245.0
1997-04-11,21.718,22.13,21.59,21.59,40376.0
1997-04-14,20.157,21.1,20.157,20.688,66135.0
1997-04-15,20.894,20.894,20.688,20.894,53838.0
1997-04-16,22.335,22.335,21.393,21.512,65405.0
1997-04-17,21.718,21.924,21.512,21.59,80266.0
1997-04-18,21.924,22.335,21.796,22.335,144710.0
1997-04-21,22.532,22.532,22.247,22.247,122287.0
1997-04-22,22.335,22.659,22.13,22.659,75672.0
1997-04-23,22.738,22.944,22.335,22.944,176348.0
1997-04-24,23.15,23.15,22.659,22.659,97230.0
1997-04-25,22.335,22.335,21.924,22.041,57567.0
1997-04-28,21.512,21.512,21.512,21.512,61847.0
1997-04-29,21.306,21.718,21.306,21.512,53566.0
1997-04-30,22.13,22.453,22.13,22.453,88205.0
1997-05-05,23.15,23.68,23.15,23.562,120339.0
1997-05-06,23.562,23.562,22.532,22.659,98013.0
1997-05-07,22.532,22.944,22.532,22.738,54696.0
1997-05-08,22.247,22.659,22.247,22.532,55060.0
1997-05-09,22.532,22.738,22.041,22.041,98791.0
1997-05-12,22.13,22.335,22.13,22.13,49063.0
1997-05-13,21.796,21.924,21.718,21.796,68607.0
1997-05-14,22.335,23.071,22.335,22.659,91280.0
1997-05-15,23.071,23.071,22.453,22.453,73535.0
1997-05-16,22.944,22.944,22.453,22.453,58216.0
1997-05-19,22.335,22.738,22.335,22.453,57293.0
1997-05-20,22.738,22.738,22.453,22.453,64636.0
1997-05-21,22.532,22.738,22.335,22.335,62002.0
1997-05-22,22.738,22.738,22.453,22.453,67541.0
1997-05-23,22.335,22.335,21.924,22.041,57403.0
1997-05-26,21.924,21.924,21.924,21.924,77164.0
1997-05-27,21.718,21.924,21.718,21.924,51082.0
1997-05-28,21.924,21.924,21.718,21.718,59025.0
1997-05-30,21.718,21.796,21.306,21.512,46435.0
1997-06-02,21.306,21.59,21.306,21.393,17554.0
1997-06-03,21.512,21.512,20.894,20.894,46679.0
1997-06-04,21.1,21.1,20.894,20.894,39158.0
1997-06-05,21.306,21.306,20.981,21.187,76395.0
1997-06-06,21.796,21.796,21.393,21.393,45649.0
1997-06-09,21.306,21.306,20.981,20.981,30094.0
1997-06-10,20.894,20.894,20.894,20.894,30056.0
1997-06-11,20.894,21.187,20.894,21.187,28619.0
1997-06-12,20.894,20.894,20.286,20.286,41950.0
1997-06-13,20.492,20.569,20.286,20.286,57090.0
1997-06-16,20.08,20.08,19.628,19.745,52673.0
1997-06-17,19.628,19.628,19.628,19.628,52361.0
1997-06-18,19.628,20.286,19.549,19.874,40558.0
1997-06-19,21.1,21.718,21.1,21.718,41484.0
1997-06-20,20.492,21.1,20.492,20.688,52532.0
1997-06-23,20.286,20.286,19.745,19.745,25352.0
1997-06-24,19.874,20.08,19.874,20.08,23102.0
1997-06-25,19.951,19.951,19.343,19.343,10566.0
1997-06-26,19.422,19.422,18.598,18.598,22201.0
1997-06-27,18.804,19.216,18.804,19.216,27507.0
1997-06-30,19.01,19.01,18.196,18.196,16973.0
1997-07-01,18.313,18.313,17.99,17.99,25518.0
1997-07-02,17.784,17.901,17.705,17.705,42023.0
1997-07-03,18.313,18.804,18.313,18.804,68192.0
1997-07-04,20.08,20.157,19.951,20.08,56790.0
1997-07-07,20.08,20.08,20.08,20.08,64376.0
1997-07-08,20.08,20.286,20.08,20.286,50600.0
1997-07-09,19.628,19.874,19.628,19.874,34678.0
1997-07-10,19.422,19.422,19.422,19.422,26903.0
1997-07-11,18.598,18.598,18.598,18.598,27924.0
1997-07-14,18.598,18.598,18.196,18.196,26090.0
1997-07-15,17.784,18.598,17.784,18.402,25330.0
1997-07-16,17.578,17.578,17.166,17.166,67594.0
1997-07-17,16.636,17.578,16.636,17.578,71772.0
1997-07-18,17.166,17.166,16.146,16.146,110195.0
1997-07-21,16.636,16.754,16.558,16.754,394313.0
1997-07-22,16.636,17.166,16.636,16.96,213080.0
1997-07-23,16.96,17.254,16.96,16.96,67494.0
1997-07-24,17.372,17.45,17.372,17.45,51702.0
1997-07-25,17.372,17.705,17.254,17.578,41672.0
1997-07-28,17.784,18.598,17.784,18.598,52124.0
1997-07-29,18.598,20.492,18.598,20.363,91497.0
1997-07-30,20.492,22.335,20.492,22.335,88368.0
1997-07-31,22.453,22.453,21.1,21.512,354821.0
1997-08-01,21.306,22.453,21.306,21.924,122472.0
1997-08-04,22.247,23.15,22.247,23.15,91063.0
1997-08-05,23.767,25.239,23.767,24.827,178182.0
1997-08-06,23.767,23.767,22.738,23.071,71934.0
1997-08-07,23.15,24.631,23.15,24.092,50108.0
1997-08-08,23.973,25.239,23.973,24.504,74245.0
1997-08-11,23.767,24.092,23.767,24.092,70640.0
1997-08-12,23.767,24.71,23.767,24.092,75282.0
1997-08-13,23.973,23.973,23.973,23.973,109010.0
1997-08-14,23.356,23.562,23.15,23.277,112671.0
1997-08-18,23.356,23.356,23.356,23.356,73835.0
1997-08-19,23.356,23.562,23.356,23.562,100847.0
1997-08-20,23.767,23.767,23.277,23.277,67565.0
1997-08-21,23.767,23.767,23.277,23.356,79284.0
1997-08-22,23.767,23.767,23.68,23.68,26884.0
1997-08-25,23.356,23.356,23.15,23.15,33815.0
1997-08-26,22.738,23.356,22.738,23.356,12307.0
1997-08-27,22.944,22.944,21.59,22.738,51169.0
1997-08-28,23.277,23.886,23.277,23.767,64663.0
1997-08-29,23.356,23.356,22.944,22.944,67671.0
1997-09-01,22.865,23.15,22.865,23.15,15065.0
1997-09-02,22.532,22.865,22.532,22.738,40123.0
1997-09-03,23.15,23.356,23.15,23.15,48132.0
1997-09-04,23.15,23.15,23.15,23.15,65000.0
1997-09-05,22.532,23.277,22.532,22.865,23614.0
1997-09-08,22.738,22.738,22.532,22.532,33079.0
1997-09-09,22.944,22.944,22.738,22.865,36116.0
1997-09-10,23.356,23.356,23.15,23.15,80095.0
1997-09-11,24.179,25.651,24.179,25.445,113664.0
1997-09-12,25.857,26.671,25.857,26.142,258623.0
1997-09-15,25.857,26.063,25.857,26.063,287116.0
1997-09-16,25.857,25.857,25.239,25.445,110825.0
1997-09-17,25.651,25.651,25.239,25.239,81449.0
1997-09-18,25.445,25.445,25.033,25.033,123379.0
1997-09-19,25.033,25.033,24.504,24.504,194326.0
1997-09-22,25.445,25.445,25.122,25.122,94823.0
1997-09-23,25.239,25.239,24.631,24.631,53843.0
1997-09-24,24.827,24.827,24.179,24.298,22567.0
1997-09-25,24.425,24.425,23.767,23.886,29952.0
1997-09-26,23.562,24.298,23.562,24.298,61830.0
1997-09-29,23.68,23.68,23.68,23.68,32112.0
1997-09-30,23.356,23.356,22.944,22.944,15282.0
1997-10-01,23.15,23.562,23.15,23.277,42282.0
1997-10-02,23.483,23.483,23.356,23.483,41317.0
1997-10-03,23.767,23.767,23.767,23.767,48312.0
1997-10-06,23.562,23.562,22.13,23.562,56112.0
1997-10-07,23.356,23.356,23.356,23.356,35983.0
1997-10-08,23.356,23.767,23.356,23.767,50548.0
1997-10-09,23.562,23.562,23.15,23.15,30081.0
1997-10-10,23.15,23.15,23.071,23.071,107536.0
1997-10-13,22.944,23.562,22.738,23.562,78413.0
1997-10-14,22.944,23.886,22.944,23.767,198111.0
1997-10-15,23.973,24.298,23.973,24.092,70852.0
1997-10-16,23.973,24.092,23.973,23.973,65629.0
1997-10-17,23.562,24.298,23.562,24.092,46398.0
1997-10-20,23.973,24.179,23.973,24.179,105205.0
1997-10-21,24.425,24.425,23.886,23.886,83142.0
1997-10-22,23.973,23.973,23.562,23.562,52146.0
1997-10-23,22.944,23.562,22.738,22.738,99269.0
1997-10-24,22.944,23.483,22.944,23.071,60403.0
1997-10-27,22.13,22.13,20.894,20.894,77146.0
1997-10-28,19.951,19.951,17.99,18.196,26604.0
1997-10-29,20.894,21.718,20.688,21.512,143687.0
1997-10-30,19.874,20.286,19.628,19.628,86172.0
1997-10-31,20.363,20.688,20.363,20.569,95081.0
1997-11-03,20.894,21.187,20.894,21.187,167258.0
1997-11-04,21.306,21.512,21.1,21.512,316842.0
1997-11-05,21.1,21.1,20.688,20.688,143738.0
1997-11-06,21.1,21.1,20.688,20.894,140263.0
1997-11-07,20.286,20.286,20.08,20.08,45112.0
1997-11-12,19.343,19.343,18.196,18.598,56295.0
1997-11-13,17.45,17.784,17.45,17.784,109908.0
1997-11-14,17.901,18.196,17.784,18.196,122681.0
1997-11-17,18.196,18.931,18.196,18.804,150874.0
1997-11-18,18.598,18.598,17.99,17.99,85388.0
1997-11-19,17.372,18.107,17.372,17.784,59797.0
1997-11-20,17.99,17.99,17.705,17.784,27565.0
1997-11-21,18.313,18.725,18.313,18.598,45554.0
1997-11-24,18.313,18.313,17.578,17.784,72809.0
1997-11-25,18.196,18.598,18.196,18.519,106825.0
1997-11-26,18.402,18.402,17.99,17.99,67445.0
1997-11-27,18.196,18.196,17.99,17.99,59823.0
1997-11-28,18.402,18.402,18.107,18.107,58076.0
1997-12-01,18.598,19.549,18.598,19.422,28715.0
1997-12-02,19.628,20.08,19.628,20.08,45717.0
1997-12-03,19.628,19.874,19.628,19.874,80886.0
1997-12-04,19.549,20.286,19.549,20.08,94933.0
1997-12-05,19.628,19.628,19.343,19.422,58716.0
1997-12-08,19.549,19.549,19.137,19.343,25184.0
1997-12-09,19.628,20.569,19.628,20.157,351499.0
1997-12-10,19.628,19.628,19.422,19.549,317107.0
1997-12-11,18.402,18.402,18.196,18.196,83575.0
1997-12-12,18.196,18.402,18.196,18.402,40422.0
1997-12-15,18.598,19.628,18.598,19.343,60644.0
1997-12-16,19.216,19.216,19.01,19.01,124365.0
1997-12-17,19.216,19.216,18.804,18.804,31480.0
1997-12-18,18.402,18.804,18.402,18.598,28405.0
1997-12-19,16.96,16.96,16.754,16.842,74542.0
1997-12-22,17.372,17.372,16.96,17.048,293738.0
1997-12-23,17.578,18.107,17.578,18.107,49718.0
1997-12-29,19.343,19.549,18.931,19.422,44458.0
1997-12-30,18.804,19.216,18.598,18.598,84927.0
1997-12-31,19.216,19.549,19.216,19.549,81124.0
1998-01-05,19.216,19.216,18.598,18.804,36563.0
1998-01-06,19.216,19.216,18.598,18.598,191111.0
1998-01-07,18.402,18.402,18.402,18.402,44099.0
1998-01-08,18.598,18.598,18.402,18.402,103469.0
1998-01-09,18.598,19.01,18.519,18.598,53935.0
1998-01-12,16.754,16.842,16.636,16.754,88502.0
1998-01-13,17.578,17.705,17.166,17.705,47862.0
1998-01-14,18.519,18.598,18.196,18.519,89106.0
1998-01-15,17.784,18.196,17.705,17.99,16261.0
1998-01-16,18.402,18.725,18.402,18.598,46554.0
1998-01-19,18.598,18.598,18.196,18.196,44927.0
1998-01-20,18.313,18.313,17.901,18.107,45486.0
1998-01-21,18.804,18.804,18.313,18.313,73928.0
1998-01-22,18.804,19.01,18.804,19.01,337174.0
1998-01-23,18.804,19.549,18.804,19.422,42567.0
1998-01-26,19.216,19.216,18.804,18.804,46506.0
1998-01-27,19.01,19.216,19.01,19.216,32287.0
1998-01-28,19.216,19.549,19.216,19.549,59633.0
1998-01-29,19.216,19.549,19.216,19.343,77830.0
1998-01-30,17.578,18.725,17.578,18.598,39609.0
1998-02-02,19.343,19.745,19.343,19.628,118139.0
1998-02-03,19.628,19.874,19.628,19.745,120455.0
1998-02-04,19.628,19.628,19.137,19.137,53174.0
1998-02-05,19.628,20.688,19.628,20.688,353237.0
1998-02-06,20.286,21.306,20.286,20.688,71355.0
1998-02-09,21.718,22.453,21.718,22.13,181256.0
1998-02-10,22.13,22.453,22.13,22.335,205662.0
1998-02-11,22.13,22.453,21.924,21.924,141089.0
1998-02-12,21.306,21.306,20.363,20.492,86245.0
1998-02-13,19.628,20.363,19.628,20.363,134225.0
1998-02-16,19.874,19.874,19.422,19.422,156156.0
1998-02-17,19.422,19.745,19.422,19.628,84326.0
1998-02-18,19.628,20.286,19.628,20.157,256852.0
1998-02-19,20.286,20.569,19.745,19.951,182952.0
1998-02-20,19.628,19.874,19.343,19.422,69133.0
1998-02-23,19.874,20.286,19.874,20.286,164292.0
1998-02-24,19.951,19.951,19.628,19.628,121806.0
1998-02-25,19.422,19.549,19.343,19.549,88546.0
1998-02-26,19.628,19.628,19.343,19.343,39714.0
1998-02-27,19.628,19.628,19.422,19.422,85012.0
1998-03-02,19.628,19.745,19.422,19.628,55280.0
1998-03-03,19.01,19.01,18.725,18.725,232624.0
1998-03-04,18.598,18.725,18.598,18.725,73842.0
1998-03-05,18.598,18.598,18.196,18.196,56283.0
1998-03-06,18.519,19.01,18.519,18.725,29781.0
1998-03-09,18.804,19.422,18.804,19.422,41840.0
1998-03-10,19.628,19.628,19.422,19.422,112468.0
1998-03-11,19.549,19.549,18.725,18.931,46410.0
1998-03-12,18.804,19.216,18.804,19.216,36949.0
1998-03-13,19.216,19.216,18.804,18.804,40236.0
1998-03-16,18.804,18.931,18.804,18.804,28978.0
1998-03-17,18.804,18.804,18.402,18.519,39616.0
1998-03-18,18.598,18.931,18.598,18.804,44460.0
1998-03-19,18.598,18.598,18.402,18.402,55819.0
1998-03-20,18.402,18.402,17.901,18.196,43928.0
1998-03-23,18.402,18.402,17.99,18.196,28036.0
1998-03-24,18.402,18.402,17.99,17.99,67249.0
1998-03-25,18.598,18.598,18.402,18.402,58389.0
1998-03-26,18.598,18.598,18.107,18.107,53144.0
1998-03-27,18.402,18.402,18.313,18.313,69135.0
1998-03-30,18.402,18.402,17.99,17.99,102205.0
1998-03-31,18.402,18.402,18.402,18.402,74469.0
1998-04-01,16.96,17.784,16.96,17.578,24375.0
1998-04-02,17.578,17.784,17.578,17.705,26420.0
1998-04-06,17.578,17.901,17.45,17.784,41454.0
1998-04-07,17.578,17.705,17.578,17.705,15895.0
1998-04-08,17.578,17.578,17.45,17.45,27507.0
1998-04-09,17.166,17.578,17.166,17.45,8932.0
1998-04-14,17.578,17.578,17.578,17.578,4966.0
1998-04-15,17.99,17.99,17.578,17.578,55250.0
1998-04-16,17.99,17.99,17.784,17.784,52731.0
1998-04-17,18.196,18.196,18.196,18.196,20775.0
1998-04-20,17.578,17.578,17.578,17.578,6100.0
1998-04-21,16.224,16.754,16.224,16.754,36345.0
1998-04-22,16.636,16.754,16.43,16.43,54755.0
1998-04-23,17.048,17.784,17.048,17.578,89250.0
